"Tree_H","Tree_W","Tree_BH","Tree_DBH"
11.6111111111111,10.8888888888889,3.83333333333333,0.444444444444444
9.47368421052632,9.36842105263158,1.42105263157895,0.421052631578947
9.1875,7.25,1.4375,0.375
11.5384615384615,10.5384615384615,2.07692307692308,0.307692307692308
9.91176470588235,7.85294117647059,2.38235294117647,0.352941176470588
6.10769230769231,7.73846153846154,3.58461538461538,0.310769230769231
8.96666666666667,6.83333333333333,2,0.333333333333333
