"Tree_H","Tree_W","Tree_BH","Tree_DBH"
8.89805825242719,6.42233009708738,1.47087378640777,0.509708737864078
5.875,4.1875,1.79166666666667,0.229166666666667
10.748031496063,11.8346456692913,1.81889763779528,0.543307086614173
